Location Id,Depot Id,Band,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
6716,30102,PE,25,25,25,25,25,25,25,25
6722,30102,21:00,75,75,75,75,75,75,75,75
6722,30102,PE,25,25,25,25,25,25,25,25
6727,30102,21:00,75,75,75,75,75,75,75,75
6727,30102,PE,25,25,25,25,25,25,25,25
6741,30102,21:00,75,75,75,75,75,75,75,75
6741,30102,PE,25,25,25,25,25,25,25,25
6742,30053,21:00,75,75,75,75,75,75,75,75
6742,30053,PE,25,25,25,25,25,25,25,25
6747,30053,21:00,75,75,75,75,75,75,75,75
6747,30053,PE,25,25,25,25,25,25,25,25
6748,30053,21:00,75,75,75,75,75,75,75,75
6748,30053,PE,25,25,25,25,25,25,25,25
6777,30102,21:00,75,75,75,75,75,75,75,75
6777,30102,PE,25,25,25,25,25,25,25,25
6782,30102,21:00,75,75,75,75,75,75,75,75
6782,30102,PE,25,25,25,25,25,25,25,25
6789,30103,21:00,75,75,75,75,75,75,75,75
6789,30103,PE,25,25,25,25,25,25,25,25
6795,30103,21:00,75,75,75,75,75,75,75,75
6795,30103,PE,25,25,25,25,25,25,25,25
6809,30102,21:00,75,75,75,75,75,75,75,75
6809,30102,PE,25,25,25,25,25,25,25,25
6813,30103,21:00,75,75,75,75,75,75,75,75
6813,30103,PE,25,25,25,25,25,25,25,25
6817,30053,21:00,75,75,75,75,75,75,75,75
6817,30053,PE,25,25,25,25,25,25,25,25
6818,30053,21:00,75,75,75,75,75,75,75,75
6818,30053,PE,25,25,25,25,25,25,25,25
6820,30053,21:00,75,75,75,75,75,75,75,75
6820,30053,PE,25,25,25,25,25,25,25,25
6830,30103,21:00,75,75,75,75,75,75,75,75
6830,30103,PE,25,25,25,25,25,25,25,25
6832,30053,21:00,75,75,75,75,75,75,75,75
6832,30053,PE,25,25,25,25,25,25,25,25
6834,30053,21:00,75,75,75,75,75,75,75,75
6834,30053,PE,25,25,25,25,25,25,25,25
6836,30053,21:00,75,75,75,75,75,75,75,75
6836,30053,PE,25,25,25,25,25,25,25,25
6840,30103,21:00,75,75,75,75,75,75,75,75
6840,30103,PE,25,25,25,25,25,25,25,25
6841,30103,21:00,75,75,75,75,75,75,75,75
6841,30103,PE,25,25,25,25,25,25,25,25
6852,30102,21:00,75,75,75,75,75,75,75,75
6852,30102,PE,25,25,25,25,25,25,25,25
6854,30102,21:00,75,75,75,75,75,75,75,75
6854,30102,PE,25,25,25,25,25,25,25,25
6857,30102,21:00,75,75,75,75,75,75,75,75
6857,30102,PE,25,25,25,25,25,25,25,25
6858,30102,21:00,75,75,75,75,75,75,75,75
6858,30102,PE,25,25,25,25,25,25,25,25
6876,30102,21:00,75,75,75,75,75,75,75,75
6876,30102,PE,25,25,25,25,25,25,25,25
6880,30053,21:00,75,75,75,75,75,75,75,75
6880,30053,PE,25,25,25,25,25,25,25,25
6897,30053,21:00,75,75,75,75,75,75,75,75
6897,30053,PE,25,25,25,25,25,25,25,25
2259,30052,21:00,75,75,75,75,75,75,75,75
2259,30052,PE,25,25,25,25,25,25,25,25
2318,30052,21:00,75,75,75,75,75,75,75,75
2318,30052,PE,25,25,25,25,25,25,25,25
2338,34515,21:00,75,75,75,75,75,75,75,75
2338,34515,PE,25,25,25,25,25,25,25,25
2364,30052,21:00,75,75,75,75,75,75,75,75
2364,30052,PE,25,25,25,25,25,25,25,25
2379,30052,21:00,75,75,75,75,75,75,75,75
2379,30052,PE,25,25,25,25,25,25,25,25
2683,30052,21:00,75,75,75,75,75,75,75,75
2683,30052,PE,25,25,25,25,25,25,25,25
2688,30052,21:00,75,75,75,75,75,75,75,75
2688,30052,PE,25,25,25,25,25,25,25,25
2966,34515,21:00,75,75,75,75,75,75,75,75
2966,34515,PE,25,25,25,25,25,25,25,25
3295,30052,21:00,75,75,75,75,75,75,75,75
3295,30052,PE,25,25,25,25,25,25,25,25
3381,30052,21:00,75,75,75,75,75,75,75,75
3381,30052,PE,25,25,25,25,25,25,25,25
3481,30052,21:00,75,75,75,75,75,75,75,75
3481,30052,PE,25,25,25,25,25,25,25,25
4469,34515,21:00,75,75,75,75,75,75,75,75
4469,34515,PE,25,25,25,25,25,25,25,25
4564,30052,21:00,75,75,75,75,75,75,75,75
4564,30052,PE,25,25,25,25,25,25,25,25
4614,34515,21:00,75,75,75,75,75,75,75,75
4614,34515,PE,25,25,25,25,25,25,25,25
5009,30052,21:00,75,75,75,75,75,75,75,75
5009,30052,PE,25,25,25,25,25,25,25,25
5047,30052,21:00,75,75,75,75,75,75,75,75
5047,30052,PE,25,25,25,25,25,25,25,25
5063,34515,21:00,75,75,75,75,75,75,75,75
5063,34515,PE,25,25,25,25,25,25,25,25
5161,34515,21:00,75,75,75,75,75,75,75,75
5161,34515,PE,25,25,25,25,25,25,25,25
5242,30052,21:00,75,75,75,75,75,75,75,75
5242,30052,PE,25,25,25,25,25,25,25,25
5371,30052,21:00,75,75,75,75,75,75,75,75
5371,30052,PE,25,25,25,25,25,25,25,25
5471,34515,21:00,75,75,75,75,75,75,75,75
5471,34515,PE,25,25,25,25,25,25,25,25
5542,34515,21:00,75,75,75,75,75,75,75,75
5542,34515,PE,25,25,25,25,25,25,25,25
6156,30052,21:00,75,75,75,75,75,75,75,75
6156,30052,PE,25,25,25,25,25,25,25,25
6160,34515,21:00,75,75,75,75,75,75,75,75
6160,34515,PE,25,25,25,25,25,25,25,25
6246,34515,21:00,75,75,75,75,75,75,75,75
6246,34515,PE,25,25,25,25,25,25,25,25
6320,30052,21:00,75,75,75,75,75,75,75,75
6320,30052,PE,25,25,25,25,25,25,25,25
6321,30052,21:00,75,75,75,75,75,75,75,75
6321,30052,PE,25,25,25,25,25,25,25,25
6443,30052,21:00,75,75,75,75,75,75,75,75
6443,30052,PE,25,25,25,25,25,25,25,25
6527,30052,21:00,75,75,75,75,75,75,75,75
6527,30052,PE,25,25,25,25,25,25,25,25
6564,34515,21:00,75,75,75,75,75,75,75,75
6564,34515,PE,25,25,25,25,25,25,25,25
6659,30052,21:00,75,75,75,75,75,75,75,75
6659,30052,PE,25,25,25,25,25,25,25,25
6686,30052,21:00,75,75,75,75,75,75,75,75
6686,30052,PE,25,25,25,25,25,25,25,25
6738,30052,21:00,75,75,75,75,75,75,75,75
6738,30052,PE,25,25,25,25,25,25,25,25
6788,30052,21:00,75,75,75,75,75,75,75,75
6788,30052,PE,25,25,25,25,25,25,25,25
2048,34515,06:00,15,18,19,18,20,18,14,14
2048,34515,12:00,30,26,27,31,31,28,31,31
2048,34515,18:00,34,35,33,32,30,31,31,31
2048,34515,PE,21,21,21,19,19,23,24,24
2255,34515,06:00,15,18,19,18,20,18,14,14
2255,34515,12:00,30,26,27,31,31,28,31,31
2255,34515,18:00,34,35,33,32,30,31,31,31
2255,34515,PE,21,21,21,19,19,23,24,24
2679,34515,06:00,15,18,19,18,20,18,14,14
2679,34515,12:00,30,26,27,31,31,28,31,31
2679,34515,18:00,34,35,33,32,30,31,31,31
2679,34515,PE,21,21,21,19,19,23,24,24
2802,34515,06:00,15,18,19,18,20,18,14,14
2802,34515,12:00,30,26,27,31,31,28,31,31
2802,34515,18:00,34,35,33,32,30,31,31,31
2802,34515,PE,21,21,21,19,19,23,24,24
2880,34515,06:00,15,18,19,18,20,18,14,14
2880,34515,12:00,30,26,27,31,31,28,31,31
2880,34515,18:00,34,35,33,32,30,31,31,31
2880,34515,PE,21,21,21,19,19,23,24,24
3385,34515,06:00,15,18,19,18,20,18,14,14
3385,34515,12:00,30,26,27,31,31,28,31,31
3385,34515,18:00,34,35,33,32,30,31,31,31
3385,34515,PE,21,21,21,19,19,23,24,24
4445,34515,06:00,15,18,19,18,20,18,14,14
4445,34515,12:00,30,26,27,31,31,28,31,31
4445,34515,18:00,34,35,33,32,30,31,31,31
4445,34515,PE,21,21,21,19,19,23,24,24
5438,34515,06:00,15,18,19,18,20,18,14,14
5438,34515,12:00,30,26,27,31,31,28,31,31
5438,34515,18:00,34,35,33,32,30,31,31,31
5438,34515,PE,21,21,21,19,19,23,24,24
5442,34515,06:00,15,18,19,18,20,18,14,14
5442,34515,12:00,30,26,27,31,31,28,31,31
5442,34515,18:00,34,35,33,32,30,31,31,31
5442,34515,PE,21,21,21,19,19,23,24,24
6457,34515,06:00,15,18,19,18,20,18,14,14
6457,34515,12:00,30,26,27,31,31,28,31,31
6457,34515,18:00,34,35,33,32,30,31,31,31
6457,34515,PE,21,21,21,19,19,23,24,24
6645,34515,06:00,15,18,19,18,20,18,14,14
6645,34515,12:00,30,26,27,31,31,28,31,31
6645,34515,18:00,34,35,33,32,30,31,31,31
6645,34515,PE,21,21,21,19,19,23,24,24
2163,30052,06:00,15,18,19,18,20,18,14,14
2163,30052,12:00,30,26,27,31,31,28,31,31
2163,30052,18:00,34,35,33,32,30,31,31,31
2163,30052,PE,21,21,21,19,19,23,24,24
2700,30052,06:00,15,18,19,18,20,18,14,14
2700,30052,12:00,30,26,27,31,31,28,31,31
2700,30052,18:00,34,35,33,32,30,31,31,31
2700,30052,PE,21,21,21,19,19,23,24,24
2812,30052,06:00,15,18,19,18,20,18,14,14
2812,30052,12:00,30,26,27,31,31,28,31,31
2812,30052,18:00,34,35,33,32,30,31,31,31
2812,30052,PE,21,21,21,19,19,23,24,24
2822,30052,06:00,15,18,19,18,20,18,14,14
2822,30052,12:00,30,26,27,31,31,28,31,31
2822,30052,18:00,34,35,33,32,30,31,31,31
2822,30052,PE,21,21,21,19,19,23,24,24
3052,30052,06:00,15,18,19,18,20,18,14,14
3052,30052,12:00,30,26,27,31,31,28,31,31
3052,30052,18:00,34,35,33,32,30,31,31,31
3052,30052,PE,21,21,21,19,19,23,24,24
3300,30052,06:00,15,18,19,18,20,18,14,14
3300,30052,12:00,30,26,27,31,31,28,31,31
3300,30052,18:00,34,35,33,32,30,31,31,31
3300,30052,PE,21,21,21,19,19,23,24,24
2313,30052,06:00,17,23,19,17,17,21,11,11
2313,30052,12:00,34,26,30,33,31,30,36,36
2313,30052,18:00,34,36,34,34,35,33,35,35
2313,30052,PE,15,15,17,16,17,16,18,18
2675,30052,06:00,17,23,19,17,17,21,11,11
2675,30052,12:00,34,26,30,33,31,30,36,36
2675,30052,18:00,34,36,34,34,35,33,35,35
2675,30052,PE,15,15,17,16,17,16,18,18
2934,30052,06:00,17,23,19,17,17,21,11,11
2934,30052,12:00,34,26,30,33,31,30,36,36
2934,30052,18:00,34,36,34,34,35,33,35,35
2934,30052,PE,15,15,17,16,17,16,18,18
3145,30110,06:00,17,23,19,17,17,21,11,11
3145,30110,12:00,34,26,30,33,31,30,36,36
3145,30110,18:00,34,36,34,34,35,33,35,35
3145,30110,PE,15,15,17,16,17,16,18,18
3316,34515,06:00,17,23,19,17,17,21,11,11
3316,34515,12:00,34,26,30,33,31,30,36,36
3316,34515,18:00,34,36,34,34,35,33,35,35
3316,34515,PE,15,15,17,16,17,16,18,18
6647,30052,06:00,17,23,19,17,17,21,11,11
6647,30052,12:00,34,26,30,33,31,30,36,36
6647,30052,18:00,34,36,34,34,35,33,35,35
6647,30052,PE,15,15,17,16,17,16,18,18
6668,30053,21:00,75,75,75,75,75,75,75,75
6668,30053,PE,25,25,25,25,25,25,25,25
6485,30052,21:00,75,75,75,75,75,75,75,75
6485,30052,PE,25,25,25,25,25,25,25,25
2486,38111,06:00,14,12,12,20,20,19,19,19
2486,38111,12:00,20,17,14,15,12,13,18,18
2486,38111,18:00,23,30,33,27,27,32,26,26
2486,38111,PE,43,41,41,38,41,36,37,37
2522,38111,06:00,14,12,12,20,20,19,19,19
2522,38111,12:00,20,17,14,15,12,13,18,18
2522,38111,18:00,23,30,33,27,27,32,26,26
2522,38111,PE,43,41,41,38,41,36,37,37
3033,38111,06:00,14,12,12,20,20,19,19,19
3033,38111,12:00,20,17,14,15,12,13,18,18
3033,38111,18:00,23,30,33,27,27,32,26,26
3033,38111,PE,43,41,41,38,41,36,37,37
3287,38111,06:00,14,12,12,20,20,19,19,19
3287,38111,12:00,20,17,14,15,12,13,18,18
3287,38111,18:00,23,30,33,27,27,32,26,26
3287,38111,PE,43,41,41,38,41,36,37,37
2304,38111,00:01,75,75,75,75,75,75,75,75
2304,38111,PE,25,25,25,25,25,25,25,25
2365,38111,00:01,75,75,75,75,75,75,75,75
2365,38111,PE,25,25,25,25,25,25,25,25
2468,38111,00:01,75,75,75,75,75,75,75,75
2468,38111,PE,25,25,25,25,25,25,25,25
2620,38111,00:01,75,75,75,75,75,75,75,75
2620,38111,PE,25,25,25,25,25,25,25,25
2774,38111,00:01,75,75,75,75,75,75,75,75
2774,38111,PE,25,25,25,25,25,25,25,25
3072,38111,00:01,75,75,75,75,75,75,75,75
3072,38111,PE,25,25,25,25,25,25,25,25
3296,38111,00:01,75,75,75,75,75,75,75,75
3296,38111,PE,25,25,25,25,25,25,25,25
3575,38111,00:01,75,75,75,75,75,75,75,75
3575,38111,PE,25,25,25,25,25,25,25,25
4369,38111,00:01,75,75,75,75,75,75,75,75
4369,38111,PE,25,25,25,25,25,25,25,25
4625,38111,00:01,75,75,75,75,75,75,75,75
4625,38111,PE,25,25,25,25,25,25,25,25
4898,38111,00:01,75,75,75,75,75,75,75,75
4898,38111,PE,25,25,25,25,25,25,25,25
4918,38111,00:01,75,75,75,75,75,75,75,75
4918,38111,PE,25,25,25,25,25,25,25,25
5256,38111,00:01,75,75,75,75,75,75,75,75
5256,38111,PE,25,25,25,25,25,25,25,25
5258,38111,00:01,75,75,75,75,75,75,75,75
5258,38111,PE,25,25,25,25,25,25,25,25
5319,38111,00:01,75,75,75,75,75,75,75,75
5319,38111,PE,25,25,25,25,25,25,25,25
5349,38111,00:01,75,75,75,75,75,75,75,75
5349,38111,PE,25,25,25,25,25,25,25,25
5534,38111,00:01,75,75,75,75,75,75,75,75
5534,38111,PE,25,25,25,25,25,25,25,25
5616,38111,00:01,75,75,75,75,75,75,75,75
5616,38111,PE,25,25,25,25,25,25,25,25
5676,38111,00:01,75,75,75,75,75,75,75,75
5676,38111,PE,25,25,25,25,25,25,25,25
5865,38111,00:01,75,75,75,75,75,75,75,75
5865,38111,PE,25,25,25,25,25,25,25,25
5884,38111,00:01,75,75,75,75,75,75,75,75
5884,38111,PE,25,25,25,25,25,25,25,25
5891,38111,00:01,75,75,75,75,75,75,75,75
5891,38111,PE,25,25,25,25,25,25,25,25
5910,38111,00:01,75,75,75,75,75,75,75,75
5910,38111,PE,25,25,25,25,25,25,25,25
5919,38111,00:01,75,75,75,75,75,75,75,75
5919,38111,PE,25,25,25,25,25,25,25,25
5920,38111,00:01,75,75,75,75,75,75,75,75
5920,38111,PE,25,25,25,25,25,25,25,25
6061,38111,00:01,75,75,75,75,75,75,75,75
6061,38111,PE,25,25,25,25,25,25,25,25
6087,38111,00:01,75,75,75,75,75,75,75,75
6087,38111,PE,25,25,25,25,25,25,25,25
6097,38111,00:01,75,75,75,75,75,75,75,75
6097,38111,PE,25,25,25,25,25,25,25,25
6107,38111,00:01,75,75,75,75,75,75,75,75
6107,38111,PE,25,25,25,25,25,25,25,25
6115,38111,00:01,75,75,75,75,75,75,75,75
6115,38111,PE,25,25,25,25,25,25,25,25
6176,38111,00:01,75,75,75,75,75,75,75,75
6176,38111,PE,25,25,25,25,25,25,25,25
6303,38111,00:01,75,75,75,75,75,75,75,75
6303,38111,PE,25,25,25,25,25,25,25,25
6304,38111,00:01,75,75,75,75,75,75,75,75
6304,38111,PE,25,25,25,25,25,25,25,25
6377,38111,00:01,75,75,75,75,75,75,75,75
6377,38111,PE,25,25,25,25,25,25,25,25
6594,38111,00:01,75,75,75,75,75,75,75,75
6594,38111,PE,25,25,25,25,25,25,25,25
6657,38111,00:01,75,75,75,75,75,75,75,75
6657,38111,PE,25,25,25,25,25,25,25,25
6842,38111,00:01,75,75,75,75,75,75,75,75
6842,38111,PE,25,25,25,25,25,25,25,25
6896,38111,00:01,75,75,75,75,75,75,75,75
6896,38111,PE,25,25,25,25,25,25,25,25
2914,68807,21:00,75,75,75,75,75,75,75,75
2914,68807,PE,25,25,25,25,25,25,25,25
2915,68807,21:00,75,75,75,75,75,75,75,75
2915,68807,PE,25,25,25,25,25,25,25,25
2968,68807,21:00,75,75,75,75,75,75,75,75
2968,68807,PE,25,25,25,25,25,25,25,25
3303,68807,21:00,75,75,75,75,75,75,75,75
3303,68807,PE,25,25,25,25,25,25,25,25
4346,68807,21:00,75,75,75,75,75,75,75,75
4346,68807,PE,25,25,25,25,25,25,25,25
4347,68807,21:00,75,75,75,75,75,75,75,75
4347,68807,PE,25,25,25,25,25,25,25,25
4561,68807,21:00,75,75,75,75,75,75,75,75
4561,68807,PE,25,25,25,25,25,25,25,25
4802,68807,21:00,75,75,75,75,75,75,75,75
4802,68807,PE,25,25,25,25,25,25,25,25
5021,68807,21:00,75,75,75,75,75,75,75,75
5021,68807,PE,25,25,25,25,25,25,25,25
5071,68807,21:00,75,75,75,75,75,75,75,75
5071,68807,PE,25,25,25,25,25,25,25,25
5187,68807,21:00,75,75,75,75,75,75,75,75
5187,68807,PE,25,25,25,25,25,25,25,25
5201,68807,21:00,75,75,75,75,75,75,75,75
5201,68807,PE,25,25,25,25,25,25,25,25
5254,68807,21:00,75,75,75,75,75,75,75,75
5254,68807,PE,25,25,25,25,25,25,25,25
5274,68807,21:00,75,75,75,75,75,75,75,75
5274,68807,PE,25,25,25,25,25,25,25,25
5276,68807,21:00,75,75,75,75,75,75,75,75
5276,68807,PE,25,25,25,25,25,25,25,25
5340,68807,21:00,75,75,75,75,75,75,75,75
5340,68807,PE,25,25,25,25,25,25,25,25
5373,68807,21:00,75,75,75,75,75,75,75,75
5373,68807,PE,25,25,25,25,25,25,25,25
5395,68807,21:00,75,75,75,75,75,75,75,75
5395,68807,PE,25,25,25,25,25,25,25,25
5412,68807,21:00,75,75,75,75,75,75,75,75
5412,68807,PE,25,25,25,25,25,25,25,25
5496,68807,21:00,75,75,75,75,75,75,75,75
5496,68807,PE,25,25,25,25,25,25,25,25
5596,68807,21:00,75,75,75,75,75,75,75,75
5596,68807,PE,25,25,25,25,25,25,25,25
5658,68807,21:00,75,75,75,75,75,75,75,75
5658,68807,PE,25,25,25,25,25,25,25,25
5805,68807,21:00,75,75,75,75,75,75,75,75
5805,68807,PE,25,25,25,25,25,25,25,25
5819,68807,21:00,75,75,75,75,75,75,75,75
5819,68807,PE,25,25,25,25,25,25,25,25
5847,68807,21:00,75,75,75,75,75,75,75,75
5847,68807,PE,25,25,25,25,25,25,25,25
5866,68807,21:00,75,75,75,75,75,75,75,75
5866,68807,PE,25,25,25,25,25,25,25,25
5936,68807,21:00,75,75,75,75,75,75,75,75
5936,68807,PE,25,25,25,25,25,25,25,25
5967,68807,21:00,75,75,75,75,75,75,75,75
5967,68807,PE,25,25,25,25,25,25,25,25
6058,68807,21:00,75,75,75,75,75,75,75,75
6058,68807,PE,25,25,25,25,25,25,25,25
6086,68807,21:00,75,75,75,75,75,75,75,75
6086,68807,PE,25,25,25,25,25,25,25,25
6168,68807,21:00,75,75,75,75,75,75,75,75
6168,68807,PE,25,25,25,25,25,25,25,25
6334,68807,21:00,75,75,75,75,75,75,75,75
6334,68807,PE,25,25,25,25,25,25,25,25
6407,68807,21:00,75,75,75,75,75,75,75,75
6407,68807,PE,25,25,25,25,25,25,25,25
6502,68807,21:00,75,75,75,75,75,75,75,75
6502,68807,PE,25,25,25,25,25,25,25,25
6520,68807,21:00,75,75,75,75,75,75,75,75
6520,68807,PE,25,25,25,25,25,25,25,25
6524,68807,21:00,75,75,75,75,75,75,75,75
6524,68807,PE,25,25,25,25,25,25,25,25
6536,68807,21:00,75,75,75,75,75,75,75,75
6536,68807,PE,25,25,25,25,25,25,25,25
6597,68807,21:00,75,75,75,75,75,75,75,75
6597,68807,PE,25,25,25,25,25,25,25,25
6606,68807,21:00,75,75,75,75,75,75,75,75
6606,68807,PE,25,25,25,25,25,25,25,25
6715,68807,21:00,75,75,75,75,75,75,75,75
6715,68807,PE,25,25,25,25,25,25,25,25
6761,68807,21:00,75,75,75,75,75,75,75,75
6761,68807,PE,25,25,25,25,25,25,25,25
6864,68807,21:00,75,75,75,75,75,75,75,75
6864,68807,PE,25,25,25,25,25,25,25,25
2371,68807,06:00,17,23,19,17,17,21,11,11
2371,68807,12:00,34,26,30,33,31,30,36,36
2371,68807,18:00,34,36,34,34,35,33,35,35
2371,68807,PE,15,15,17,16,17,16,18,18
2638,68807,06:00,17,23,19,17,17,21,11,11
2638,68807,12:00,34,26,30,33,31,30,36,36
2638,68807,18:00,34,36,34,34,35,33,35,35
2638,68807,PE,15,15,17,16,17,16,18,18
2916,68807,06:00,17,23,19,17,17,21,11,11
2916,68807,12:00,34,26,30,33,31,30,36,36
2916,68807,18:00,34,36,34,34,35,33,35,35
2916,68807,PE,15,15,17,16,17,16,18,18
2917,68807,06:00,17,23,19,17,17,21,11,11
2917,68807,12:00,34,26,30,33,31,30,36,36
2917,68807,18:00,34,36,34,34,35,33,35,35
2917,68807,PE,15,15,17,16,17,16,18,18
2969,68807,06:00,17,23,19,17,17,21,11,11
2969,68807,12:00,34,26,30,33,31,30,36,36
2969,68807,18:00,34,36,34,34,35,33,35,35
2969,68807,PE,15,15,17,16,17,16,18,18
2971,68807,06:00,17,23,19,17,17,21,11,11
2971,68807,12:00,34,26,30,33,31,30,36,36
2971,68807,18:00,34,36,34,34,35,33,35,35
2971,68807,PE,15,15,17,16,17,16,18,18
4358,68807,06:00,17,23,19,17,17,21,11,11
4358,68807,12:00,34,26,30,33,31,30,36,36
4358,68807,18:00,34,36,34,34,35,33,35,35
4358,68807,PE,15,15,17,16,17,16,18,18
5185,68807,06:00,17,23,19,17,17,21,11,11
5185,68807,12:00,34,26,30,33,31,30,36,36
5185,68807,18:00,34,36,34,34,35,33,35,35
5185,68807,PE,15,15,17,16,17,16,18,18
6513,68807,06:00,17,23,19,17,17,21,11,11
6513,68807,12:00,34,26,30,33,31,30,36,36
6513,68807,18:00,34,36,34,34,35,33,35,35
6513,68807,PE,15,15,17,16,17,16,18,18
6653,68807,06:00,17,23,19,17,17,21,11,11
6653,68807,12:00,34,26,30,33,31,30,36,36
6653,68807,18:00,34,36,34,34,35,33,35,35
6653,68807,PE,15,15,17,16,17,16,18,18
6781,68807,06:00,17,23,19,17,17,21,11,11
6781,68807,12:00,34,26,30,33,31,30,36,36
6781,68807,18:00,34,36,34,34,35,33,35,35
6781,68807,PE,15,15,17,16,17,16,18,18
2938,68807,06:00,14,12,12,20,20,19,19,19
2938,68807,12:00,20,17,14,15,12,13,18,18
2938,68807,18:00,23,30,33,27,27,32,26,26
2938,68807,PE,43,41,41,38,41,36,37,37
3223,68807,06:00,14,12,12,20,20,19,19,19
3223,68807,12:00,20,17,14,15,12,13,18,18
3223,68807,18:00,23,30,33,27,27,32,26,26
3223,68807,PE,43,41,41,38,41,36,37,37
6128,68807,06:00,14,12,12,20,20,19,19,19
6128,68807,12:00,20,17,14,15,12,13,18,18
6128,68807,18:00,23,30,33,27,27,32,26,26
6128,68807,PE,43,41,41,38,41,36,37,37
2188,68807,06:00,15,18,19,18,20,18,14,14
2188,68807,12:00,30,26,27,31,31,28,31,31
2188,68807,18:00,34,35,33,32,30,31,31,31
2188,68807,PE,21,21,21,19,19,23,24,24
2278,68807,06:00,15,18,19,18,20,18,14,14
2278,68807,12:00,30,26,27,31,31,28,31,31
2278,68807,18:00,34,35,33,32,30,31,31,31
2278,68807,PE,21,21,21,19,19,23,24,24
2562,68807,06:00,15,18,19,18,20,18,14,14
2562,68807,12:00,30,26,27,31,31,28,31,31
2562,68807,18:00,34,35,33,32,30,31,31,31
2562,68807,PE,21,21,21,19,19,23,24,24
3255,68807,06:00,15,18,19,18,20,18,14,14
3255,68807,12:00,30,26,27,31,31,28,31,31
3255,68807,18:00,34,35,33,32,30,31,31,31
3255,68807,PE,21,21,21,19,19,23,24,24
3468,68807,06:00,15,18,19,18,20,18,14,14
3468,68807,12:00,30,26,27,31,31,28,31,31
3468,68807,18:00,34,35,33,32,30,31,31,31
3468,68807,PE,21,21,21,19,19,23,24,24
5108,68807,06:00,15,18,19,18,20,18,14,14
5108,68807,12:00,30,26,27,31,31,28,31,31
5108,68807,18:00,34,35,33,32,30,31,31,31
5108,68807,PE,21,21,21,19,19,23,24,24
5109,68807,06:00,15,18,19,18,20,18,14,14
5109,68807,12:00,30,26,27,31,31,28,31,31
5109,68807,18:00,34,35,33,32,30,31,31,31
5109,68807,PE,21,21,21,19,19,23,24,24
5457,68807,06:00,15,18,19,18,20,18,14,14
5457,68807,12:00,30,26,27,31,31,28,31,31
5457,68807,18:00,34,35,33,32,30,31,31,31
5457,68807,PE,21,21,21,19,19,23,24,24
5970,68807,06:00,15,18,19,18,20,18,14,14
5970,68807,12:00,30,26,27,31,31,28,31,31
5970,68807,18:00,34,35,33,32,30,31,31,31
5970,68807,PE,21,21,21,19,19,23,24,24
2004,30052,21:00,75,75,75,75,75,75,75,75
2004,30052,PE,25,25,25,25,25,25,25,25
2140,30052,21:00,75,75,75,75,75,75,75,75
2140,30052,PE,25,25,25,25,25,25,25,25
2177,30052,21:00,75,75,75,75,75,75,75,75
2177,30052,PE,25,25,25,25,25,25,25,25
2191,30052,21:00,75,75,75,75,75,75,75,75
2191,30052,PE,25,25,25,25,25,25,25,25
2203,30052,21:00,75,75,75,75,75,75,75,75
2203,30052,PE,25,25,25,25,25,25,25,25
2208,30052,21:00,75,75,75,75,75,75,75,75
2208,30052,PE,25,25,25,25,25,25,25,25
2211,30052,21:00,75,75,75,75,75,75,75,75
2211,30052,PE,25,25,25,25,25,25,25,25
2342,30052,21:00,75,75,75,75,75,75,75,75
2342,30052,PE,25,25,25,25,25,25,25,25
2345,30052,21:00,75,75,75,75,75,75,75,75
2345,30052,PE,25,25,25,25,25,25,25,25
2348,30052,21:00,75,75,75,75,75,75,75,75
2348,30052,PE,25,25,25,25,25,25,25,25
2395,30052,21:00,75,75,75,75,75,75,75,75
2395,30052,PE,25,25,25,25,25,25,25,25
2449,30052,21:00,75,75,75,75,75,75,75,75
2449,30052,PE,25,25,25,25,25,25,25,25
2485,30052,21:00,75,75,75,75,75,75,75,75
2485,30052,PE,25,25,25,25,25,25,25,25
2531,30052,21:00,75,75,75,75,75,75,75,75
2531,30052,PE,25,25,25,25,25,25,25,25
2541,30052,21:00,75,75,75,75,75,75,75,75
2541,30052,PE,25,25,25,25,25,25,25,25
2556,30052,21:00,75,75,75,75,75,75,75,75
2556,30052,PE,25,25,25,25,25,25,25,25
2577,30052,21:00,75,75,75,75,75,75,75,75
2577,30052,PE,25,25,25,25,25,25,25,25
2596,30052,21:00,75,75,75,75,75,75,75,75
2596,30052,PE,25,25,25,25,25,25,25,25
2680,30052,21:00,75,75,75,75,75,75,75,75
2680,30052,PE,25,25,25,25,25,25,25,25
2723,30052,21:00,75,75,75,75,75,75,75,75
2723,30052,PE,25,25,25,25,25,25,25,25
2803,30052,21:00,75,75,75,75,75,75,75,75
2803,30052,PE,25,25,25,25,25,25,25,25
2902,30052,21:00,75,75,75,75,75,75,75,75
2902,30052,PE,25,25,25,25,25,25,25,25
2965,30052,21:00,75,75,75,75,75,75,75,75
2965,30052,PE,25,25,25,25,25,25,25,25
3003,30052,21:00,75,75,75,75,75,75,75,75
3003,30052,PE,25,25,25,25,25,25,25,25
3038,30052,21:00,75,75,75,75,75,75,75,75
3038,30052,PE,25,25,25,25,25,25,25,25
3068,30052,21:00,75,75,75,75,75,75,75,75
3068,30052,PE,25,25,25,25,25,25,25,25
3070,30052,21:00,75,75,75,75,75,75,75,75
3070,30052,PE,25,25,25,25,25,25,25,25
3077,30052,21:00,75,75,75,75,75,75,75,75
